Dealer Code,Name,City,State,Latitude,Longitude,Diesel Price
194241,RANIPET FILLING STATION,RANIPET,Tamil Nadu,12.9850996,79.2884412,93.45
194242,BADRI FUELS,SINGRAULI,Madhya Pradesh,24.1992101,82.6645469,92.05
194243,JAYALAKSHMI FUELS,SHIMOGA,Karnataka,13.88701,75.64449,92.19
194253,SELVAMANI FUELS,K.KALLUPATTI,Tamil Nadu,10.501539,77.790504,93.64
194262,FILL GOOD POINT,BARASAT,West Bengal,22.649071,88.5468645,92.18
194263,T.M.FUELS,ERUMAPETTY,Kerala,10.677,76.158,95.32
194267,UNIQUE SERVICE STATION,AMPATI,Meghalaya,25.5288,89.8697,87.27
194274,BP RANEBENNUR II,RANEBENNUR,Karnataka,14.6485948,75.5975296,91.72
194278,SHREE SIDHI VINAYAK FUELS,REWARI,Haryana,28.159731,76.685547,87.55
194297,SHIV PETROLEUM,VARTEJ,Gujarat,21.75445,72.08154,91.77
194298,SHRI SRINIVASA ENTERPRISES,"YANAM, U/T PONDICHERRY",Pondicherry,11.9297212,79.8268729,86.75
194332,LALAN BABU FUEL,SAHARSA,Bihar,25.695374,86.70768,92.12
194340,SANSKRITI FILLING STATION,AZAMGARH,Uttar Pradesh,25.7126901,83.1005505,88.81
194348,VISHAL FILLING STATION,NARSAPUR G,Telangana,19.0175667,78.133638,97.24
194365,MAHALAKSHMI FILLING STATION,CHILAKALURIPETA,Andhra Pradesh,16.0823196,80.1724252,97.25
194382,SARAVANA AGENCY,VELLORE,Tamil Nadu,13.0870681,79.6670506,93.2
194403,SHREEVALLABH PETROLEUM,AMRELI,Gujarat,21.2125477,71.4779744,91.54
194404,RUDRA PETROLEUM,NANA VAGUDAD,Gujarat,22.608148,70.475727,90.68
194405,BHAGWATI PETROLEUM,CHORWAD,Gujarat,21.031967,70.224813,91.53
194406,SARASWATI FILLING STATION,MUZAFFARNAGAR,Uttar Pradesh,29.354584,77.704024,87.7
194412,T.MUKUNDA REDDY FUELS,WARANGAL,Telangana,17.99173,79.557715,95.19
194413,PABBA GALAIAH,BASWAPUR,Telangana,18.14254,78.41742,96.36
194414,VIJAYALAXMI PETROLEUMS,GOKAK,Karnataka,16.111856,74.90375,91.53
194434,PANDEY PETROLEUM,REWA,Madhya Pradesh,24.5239926,81.3289397,93.42
194439,P N TRADING,GOWRARAM VILLAGE,Telangana,17.7740667,78.653475,95.78
194442,SWAMINARAYAN PETROLEUM,BHAREL,Gujarat,22.4198437,72.9106202,89.99
194450,SHRI SAI GAJANAN PETROLEUM,VIHIRGAON,Maharashtra,21.0868378,79.1762996,90.72
194452,B.H.R.FUEL SERVICES,JALGAON CITY,Maharashtra,21.012768,75.5452729,92.02
194478,ARS AGENCIES,GINGEE TALUK,Tamil Nadu,12.347468,79.37689,93.79
194479,SRI SAI VENKATESWARA FILLING,518442,Andhra Pradesh,15.8135518,78.4638274,98.12
194480,SONAR BANGLA PETRO MART,KALIACHAK,West Bengal,24.889694,88.059048,91.81
194482,ARYAN PETROLEUM,BEDKIPADA,Maharashtra,21.1656034,73.7469882,91.75
194490,S.DHANALAKSHMI AGENCY,SIVAKASI,Tamil Nadu,9.4216011,77.8304492,93.46
194491,THE PRINCE ARYA FUEL PARK,SANTHEMARAHALLI,Karnataka,12.04249,76.994148,91.02
194495,SRI PALANIAPPA AGENCIES,MARANDAHALLI,Tamil Nadu,12.3874801,77.9852853,93.96
194501,RAJ PETROLEUM,ASHOKNAGAR,Madhya Pradesh,24.5915207,77.6970939,92.35
194503,DSR MAHA ENTERPRISES,CHEKKANURANI,Tamil Nadu,9.9174684,77.939597,93.26
194516,S.V.N NAGAMMAL NARAYANSAMY AGENCIES,SANKARAPURAM TOWN,Tamil Nadu,11.8876646,78.90832,94.39
194524,A SIDDHESHWAR PETROLEUM,AURAD,Karnataka,18.2496144,77.4156889,92.15
194525,BUDHIKHAMARI FILLING CENTRE,BARIPADA,Odisha,21.8498418,86.8019473,93.25
194526,ENERGY STATION UMRAN,NONHPOH,Meghalaya,25.77755089,91.87455562,86.32
194527,GIRIRAJ STATEWAY CORPORATION,VAIRAG,Maharashtra,18.0297408,75.8185314,91.19
194529,JAGDAMBA FILING STATION,BANSWARA,Rajasthan,23.547986,74.463445,91.64
194531,MAHAJAN PETROLEUM,CHOHATTA BAZAR,Maharashtra,20.9251283,77.0092678,90.87
194534,VAIBHAV PETROLEUMS,GULBERGA,Karnataka,17.013854,77.4013403,91.38
194547,SHRI SAIRAJ PETROLEUM,BALAGHAT,Madhya Pradesh,21.812876,80.1838293,93.4
194549,ABNAVE PETROLEUM,PUNE,Maharashtra,18.6622262,74.0535126,90.43
194553,VINAYAGA FUELS,POLLACHI,Tamil Nadu,10.6583181,77.1830243,93.11
194554,PARAYIL FUELS,PALA,Kerala,9.7838298,76.7221082,94.92
194564,BRIJESH FILLING STATION,ALIGARH,Uttar Pradesh,27.8973944,78.0880129,87.95
194566,DANDE PETROLEUM,NAGPUR,Maharashtra,21.2107799,79.1040432,90.59
194567,AKHTER FILLING STATION,SANGAM,Jammu & Kashmir,33.8312993,75.1195107,85.28
194571,MANISH FUEL STATION,DUMKA,Jharkand,24.338833,87.348768,93.02
194573,RAJ ENERGY STATION,GUWAHATI,Assam,26.1286,91.7388,89.45
194574,A.G.MALWADE PETROLEUM,MAHALANGRA,Maharashtra,18.4576485,76.7567368,91.94
194583,SRISHTI FUEL JUNCTION,BANGALORE EAST,Karnataka,13.0919441,77.7416259,90.63
194585,SANJEEV FILLING STATION,KARAULI,Rajasthan,26.5115219,77.0794705,90.7
194586,PANDEY ENTERPRISES,KAUSHAMBI,Uttar Pradesh,25.5064864,81.4278984,88.16
194603,MAJOR FILLING STATION,MIRZAPUR,Uttar Pradesh,25.1131737,82.4102628,88.53
194604,RAJA FUEL CENTRE,NAUGACHIA,Bihar,25.4689681,87.1223362,92.29
194609,CHAWLA FILLING STATION,LADHU WALLA HITHAR,Punjab,30.588697,74.184182,87.98
194610,RAJA LONE SINGH FILLING STATION,VILL - BABAUNA,Uttar Pradesh,27.827295,80.489442,88.25
194612,MUKESH FILLING STATION,DHABARSI,Uttar Pradesh,28.57593,78.38509,88.66
194614,SHRI HANUMAN FILLING STATION,TADIPATRI,Andhra Pradesh,14.900002,78.01003,97.48
194625,C.S. PALANDE & SONS. PETROLEUM,CHIPLUN,Maharashtra,17.518516,73.5575,92.04
194626,SAHKARMAHARSHI BHAUSAHEB THORAT SSK,"GHULEWADI VILLAGE, TAL - SANGAMNER",Maharashtra,19.606135,74.188001,91.31
194653,JAYDEEP FILLING STATION,BHIND,Madhya Pradesh,26.4786,78.6161,92.2
194658,NIRMALA FILLING STATION,MOTHAGUDEM,Telangana,17.287124,80.107872,95.72
194661,VISHWAS SERVICE STATION,BASARALU,Karnataka,12.71091,76.817854,91.01
194662,MANAV FUELS,DURG,Chhattisgarh,21.14222,81.32656,93.67
194678,DHARANI AGENCIES,NAMAKKAL,Tamil Nadu,11.413228,78.084001,92.96
194707,RUDRA FUEL STATION,BADUKHAR,Himachal Pradesh,32.0384109,75.8330591,86.07
194709,VISHVDEV PETROLEUM,RAJKOT,Gujarat,21.7021537,70.3192586,90.75
194727,SHARDAJI PETROLEUM,SAGAR,Madhya Pradesh,23.812786,78.740748,91.55
194729,SHREE RAM FILLING STATION,SIDHI,Madhya Pradesh,24.504346,82.134412,93.09
194740,PUNYA FUELS,VANIAMPARA,Kerala,10.5998464,76.3289941,95.17
194741,SRI RAJARAJESHWARA FILLING STATION,YELLAREDDYPET,Telangana,18.3621723,78.6909263,96.44
194742,SACHIN PETROL BULK,PEIKULAM,Tamil Nadu,8.524243,77.852516,92.91
194746,RAM PETROLEUM,KHOPOLI,Maharashtra,18.7794744,73.3001233,90.62
194749,JUHEE PETROLEUM,CHANSAMA,Gujarat,23.6351131,72.2482225,90.41
194750,DUBEY PETROLEUM,AMANGANJ,Madhya Pradesh,24.4333802,80.0534923,93.3
194751,GARG FUELS,SATNA,Madhya Pradesh,24.6005075,80.8322428,93.42
194774,NANDAMBAKKAM PETROLEUM,CHENNAI,Tamil Nadu,13.0826802,80.2707184,92.52
194778,ITC CHOUPAL SAGAR NAGDA,NAGDA,Madhya Pradesh,23.470084,75.4927278,92.39
194793,TSSE PETROLEUM,"HOSPET, BELLARY",Karnataka,15.2412816,76.4957242,92.2
194806,MHALASAI PETROLEUM,SHIRPUR,Maharashtra,21.3495981,74.8797127,91.15
194807,BHOLENATH FILLING STATION,PUTHOL,Rajasthan,25.09508,73.798595,90.98
194808,ASHTAVINAYAK PETRO,BHORWADI,Maharashtra,19.0777093,74.0535126,91.08
194809,SWATI FILLING STATION,RIYAN BADI,Rajasthan,26.5400821,74.2399023,90.31
194810,GURUTEG BAHADUR FILLING STATION,GUHLA,Haryana,29.9627394,76.247912,88.14
194811,SHAHERA FILLING STATION,TUFANGANJ,West Bengal,26.3304643,89.6675144,93.26
194822,BAIKUNTHA FILLING STATION,MATHURAPUR,Assam,26.953043,94.877013,90.69
194823,KASTOORI FILLING STATION,JHANSI,Uttar Pradesh,25.837858,79.068176,87.97
194837,SAGAYAMADHA PETROLEUM,THILLAISTANAM,Tamil Nadu,10.876946,79.090006,93.13
194859,BALAJI FILLING STATION,PALSARA,West Bengal,23.417705,86.79736,92.75
194877,VYSNAWI FILLING STATION,MUDDANUR,Andhra Pradesh,14.4673541,78.8241339,96.89
194896,RAI FILLING CENTRE,ANNUPPUR,Madhya Pradesh,23.1179313,81.734942,93.43
194930,FORTUNE FILLING STATION,RATANGARH,Rajasthan,28.0436863,74.7337069,91.86
194937,YASHRAJ PETROLEUM,BANSA,Madhya Pradesh,23.751533,79.3578201,92.44
194964,MAA LALITA FUEL CENTRE,BHAWANIPUR,Bihar,25.6224183,87.0474324,92.67
194967,SHRI VARDHMAN FUEL CENTRE,PACHPADRA,Rajasthan,25.9245982,72.2593144,90.51
194968,AVS FILLING STATION,YERWADI,Tamil Nadu,9.223808,78.69578,93.69
194981,SHRIDATT PETROLEUM,PARANDA,Maharashtra,18.263399,75.463603,91.41
195045,BALAJI PETROLEUM,KOVILPATTI,Tamil Nadu,9.148863,77.6983494,93.11
195046,SVR FUEL STATION,RAIKAL,Telangana,18.9050133,78.8127793,96.08
195053,DOLLY PETROLEUM,BHADRAWATI,Maharashtra,20.056226,79.1661407,90.65
195099,SAI NATH PETROLEUM,VISAVADAR,Gujarat,21.372339,70.68981,91.33
195119,GOURISUDARSHAN FILLING STATION,KAMAKHYANAGAR,Odisha,20.9640927,85.5406209,93.75
195214,BHAVANI FILLING STATION,RAJPURA,Rajasthan,24.857002,72.330361,91.86
195260,SHREE BALAJI PETRO POINT,ARJUNSAR,Rajasthan,28.9969185,74.3434231,91.68
195277,UGALA FILLING STATION,BARARA,Haryana,30.186867,76.981936,88.28
195280,DYNAMIC FUELS,BHARUCH,Gujarat,21.69483,72.95611,90.68
195281,KASHINATH PETROLEUM,AKKALKOT,Maharashtra,17.6257688,76.1551866,91.27
195282,RAJ ENERGY STATION,HOOGHLY,West Bengal,22.896256,88.2461183,92.2
195283,LAKSHMI VENKATESWARA ENTERPRISES,SULLURPETA,Andhra Pradesh,13.705,80.005,96.89
195284,SRIVEL MURUGAN AGENCY,MOOLAIKARAIPATTI,Tamil Nadu,8.5330886,77.7813497,92.84
195285,DIVY FUEL CENTRE,BARHARA KOTHI,Bihar,25.7641153,87.0923906,92.93
195288,RAMA FILLING STATION,JALALPUR DEHAT,Uttar Pradesh,26.3109676,82.7697705,88.9
195293,GENIUS PETROLEUM,UNA,Gujarat,20.838191,71.033546,91.8
195294,PATEL PETROLEUM,MAHIKA THORALA,Gujarat,22.2758777,70.8576979,89.94
195309,OM FUELS,KATGHORA,Chhattisgarh,22.69683102,82.37285658,93.48
195314,NOOR PETROLEUM,CHIKKERUR,Karnataka,14.5248784,75.3033168,91.77
195315,ANJANI FILLING STATION,PAGIDIPALLI,Telangana,17.496554,78.8398755,95.44
195336,ABHIYANI FUELS,DAKSHIN SRIKRISHNAPUR,West Bengal,22.2371393,87.9236747,91.48
195342,STAR PETROLEUM SERVICES,ARDHAPUR,Maharashtra,19.283354,77.3723054,92.04
195343,SHRI BALAJI PETROLEUM,NANDED,Maharashtra,19.1861284,77.1715228,92.15
195352,SILCHAR AUTO AGENCY,SILCHAR,Assam,24.8143612,92.7991463,90.13
195361,MAITOSHRI SS FILLING STATION,SADAR,Uttar Pradesh,25.70877,82.53773,88.92
195363,ANTARIK SERVICE STATION,BERHAMPORE,West Bengal,24.130463,87.972912,92.89
195366,SREE SEETAA RAAMA FILLING STATION,TALLADA,Telangana,17.19608,80.501968,96.13
195370,SREE SNR PETRO AGENCY,CHITRADURGA,Karnataka,14.32786,76.394849,92.23
195374,SREE SREE OM SHAKTHI AGENCIES,VIJALAPURAM,Andhra Pradesh,12.779585,78.4297187,98.3
195380,KRISHNA ENERGY POINT,VILLAGE-NAGRA,Uttar Pradesh,25.962337,83.871186,88.58
195381,HANUMANT KRIPA ENTERPRISES,VILLAGE GONDIPUR,Uttar Pradesh,27.3925176,82.2162187,87.99
195382,LUCKY  ENERGY  SOLUTIONS,VILLAGE AWALPUR MASOODPUR,Uttar Pradesh,27.526224,81.621105,88.26
195386,SHRI SALASAR PETROLEUM,PACHORA,Maharashtra,20.665532,75.362691,91.39
195387,MKM  AGENCIES,PANDIKKAD,Kerala,11.106832,76.230039,95.41
195390,YASHRAJ PETROLEUM,NANDURSHINGOTE,Maharashtra,19.731523858,74.126424852,91.25
195403,POLERAMMA PETRO PRODUCTS,ALLUR,Andhra Pradesh,14.685327,80.0548894,98.06
195410,K.A.N FILLING STATION,SRIPERUMBADUR,Tamil Nadu,12.9675201,79.9528451,92.8
195411,TATYA PETROLEUM,PATODA,Maharashtra,18.832306,75.5509602,91.56
195431,MAIKALSUTA PETROLEUM,ALIGANJ,Madhya Pradesh,27.4922073,79.1689623,92.44
195445,BHAGYA NARAYANI FUEL SERVICES,PATNA,Bihar,25.6271433,85.1103291,91.52
195446,SPEEDWAY FILLING STATION,RAISEN,Madhya Pradesh,23.2367525,77.7909776,92.13
195449,RB PATEL & SONS,KUHA,Gujarat,22.999772,72.787291,90.34
195452,SHAH'S FUEL STATION,KGF,Karnataka,12.9353658,78.2729467,91.09
195454,RAJASTHAN FILLING STATION,RAILMAGRA,Rajasthan,25.033442,74.099836,90.56
195455,TIRUPATI HIGHWAY CENTRE,LADNUN,Rajasthan,27.6251195,74.370477,91.43
195462,SRI UDHAYA AGENCY,NALLATHUR,Tamil Nadu,11.741886,78.906665,94.39
195463,YCSR FILLING STATION,MANGALPALLY,Telangana,17.22471,78.594795,95.7
195470,CHOUDHARY FILLING STATION,LUNKARANSAR,Rajasthan,28.4960789,73.7458334,91.73
195472,SHREE PAWANPUTRA FILLING STATION,BANSI,Rajasthan,25.64556,75.81538,90.64
195473,CHAMUNDA PETROLEUM,UDAIPUR,Rajasthan,24.2935103,73.8398551,91.12
195495,PADMAMBA PETROLEUM,SALAHALLI,Karnataka,16.082225,75.238883,91.64
195518,HAPPY FUELS,HAZIPUR,Bihar,25.8072681,85.4334164,91.75
195535,"VAISHYA AND MUKERJEE , CITY",GWALIOR,Madhya Pradesh,26.192406,78.203997,91.73
195536,MARUTHI FUELS,TUMKUR,Karnataka,13.8694,76.94157,92.06
195545,SIVA FUELS,HANUMANTHEERTHAM,Tamil Nadu,12.1175455,78.509288,93.92
195546,THAMARAI PRIYA AGENCY,JITHANDAHALLI,Tamil Nadu,12.4272138,78.0461726,94.07
195557,M.AYYAPPA PETROLEUM,JALAHALLI,Karnataka,13.0527646,77.5418986,91.99
195563,REMYA FUELS,KARUNAGAPPALLY,Kerala,9.087282,76.555304,95.5
195564,RAO FUEL POINT,PADLA,Haryana,28.1851216,76.3753046,87.65
195567,GROVER PETROMART,GURGAON,Haryana,28.33952,77.06821,88.04
195570,SRI SANMUGANATHAN TRADERS,KUNDRAKUDI,Tamil Nadu,10.1133488,78.6980149,93.63
195573,SHEFALI FILLING STATION,REWA,Madhya Pradesh,24.557759,81.3799713,93.4
195576,SHREE TAPI MAIYA PETROLEUM,MANEKPORE,Gujarat,21.098799,73.243015,90.46
195588,SRI SANJEEVARAYA ENTERPRISES,KANAGANAPALLI,Andhra Pradesh,14.4456854,77.5261129,97.7
195592,PURE FUELS,BHOJIPURA,Uttar Pradesh,28.5142023,79.4028639,88.01
195594,ARUMUGAM AND SONS,THOGAMALAI,Tamil Nadu,10.8285377,78.4069732,93.17
195595,SHRI B G NAIK,MUDGAL,Karnataka,16.0087106,76.4360623,92.23
195598,OMKAR FILLING STATION,SURAT,Gujarat,20.856346,73.26463302,90.7
195599,JAMEEL PURE FUELS,ADONI,Andhra Pradesh,15.6322227,77.2728368,97.06
195600,JAI MAA TARA FUELS,MADHEPURA,Bihar,26.0340801,87.0024407,92.75
195601,JANKI FUELS,DATIMA,Chhattisgarh,23.257256,82.987175,94.58
195624,PRABHA PETROCITY,KRISHNAGIRI,Tamil Nadu,12.5998,78.315,94.18
195632,SPEED FUELS,RAIPUR,Chhattisgarh,21.28622037,81.71979547,93.41
195636,VINOD PETROLEUM,NAGDA,Madhya Pradesh,23.470084,75.4927278,92.39
195642,SAI CHAITANYA FILLING STATION,MUNAGALA,Telangana,17.058889,79.823459,95.19
195645,BP VALLARPADAM,ERNAKULAM,Kerala,9.9965631,76.2508086,94.51
195646,KUSUM FUELS,PIPLOD KHURD,Madhya Pradesh,21.709199905,76.26789856,93.01
195686,SHIVAM PETROLEUM,ZALOD,Gujarat,23.121736,74.1944529,91.24
195714,S M P FUELS,SAVANDAPUR,Tamil Nadu,11.5382173,77.5275463,93.16
195758,MANGALAM FUELS,DEWAS,Madhya Pradesh,22.56872251,76.90987587,92.21
195779,KHANDESHWAR PETROLEUM,"ALKUTI, TAL - PARNER",Maharashtra,19.0536259,74.2451787,90.93
195782,R J PETROLEUM,AHMEDNAGAR,Maharashtra,19.0952075,74.7495916,90.6
195858,JANGID FILLING STATION,MERTA,Rajasthan,26.644952,74.0309418,90.74
195861,SHREE KISHAN FILLING STATION,UDAIPUR,Rajasthan,24.5554366,73.7379019,91.06
195872,KARTIKEYA FUELS,PAGIDIPALLI,Telangana,17.496111,78.837583,95.44
195879,MAHI PETROLEUM,VIHAMANDWA,Maharashtra,19.4360318,75.5509602,91.98
195908,PRIYADARSHINI FILLING STATION,KODANGAL,Telangana,17.1102999,77.6235413,96.76
195921,S G R FUEL CENTRE,KATIHAR,Bihar,25.6634781,87.4009165,92.63
195946,SRI SANATH KUMARA AGENCIES,POONAMALLEE,Tamil Nadu,13.05956,80.051018,92.57
195947,SKB AGENCIES,AYYAMPALAYAM,Tamil Nadu,10.238328,77.772306,93.53
196017,H.P. STATE COOPERATIVE MARKETING,KULLU,Himachal Pradesh,31.957851,77.1094597,87.23
196018,SANT KRUPA PETROLEUM,PATHARDI,Maharashtra,19.2749731,75.1428632,91.09
196019,SHRI SHYAM FILLING STATION,ALWAR,Rajasthan,27.885772,76.774628,91.06
196020,SHRI JI FILLING STATION,NANPUR,Madhya Pradesh,22.2709084,74.2648829,93.47
196021,SHREE SEVA AUTOMOBILES,INDORE,Madhya Pradesh,22.565062283,75.649198269,92.16
196022,NANDRAJ PETROLEUM,MORBI,Gujarat,23.078717,70.747436,90.76
196023,SHIV PETROLEUM,MORBI,Gujarat,22.857955,70.950863,90.56
196024,RAMKRUPA PETROLEUM,SURENDRANAGAR,Gujarat,22.537807,71.423635,90.48
196025,YUVRAJ FILLING STATION,RAMPURIA ON NH 3,Madhya Pradesh,22.4669266,75.5975296,92.37
196035,MAHALAKSHMI FILLING STATION,BADDI,Himachal Pradesh,30.9578258,76.7913558,86.01
196036,DHAKA FILLING STATION,NAWA,Rajasthan,27.1022531,75.1311874,91.13
196064,SIROHI FUEL MART,SIROHI,Rajasthan,27.7378679,75.8185314,91.07
196094,P. YASHODA FILLING STATION,RAICHUR,Karnataka,16.207046,77.370797,92.35
196109,VAMANBHAU PETROLEUM,BEED,Maharashtra,19.0532264,75.4111644,91.23
196110,HEENA PETROLEUM,MORBI,Gujarat,22.869488,70.835042,90.44
196113,SHRI SAMARATH PETROLEUM,PUNE,Maharashtra,18.5204303,73.8567437,90.33
196114,SRI LAKSHMI AGENCIES,CHENNAI,Tamil Nadu,13.139791,80.179875,92.4
196116,MAHESHWARA FILLING STATION,DHARMAPURI,Telangana,18.944788,79.084916,96.49
196137,THANAVELIL MATHEW SONS & CO,PUTHUPALLY,Kerala,9.5672765,76.5782498,94.96
196155,SHREE MADHAV PETROLEUM,GORAKHMANDI,Gujarat,20.90909,70.545228,91.8
196181,AMIT FUEL POINT,BEWANA,Uttar Pradesh,26.3071516,82.4940744,88.84
196182,VIRENDRA FILLING STATION,LAMBHUA,Uttar Pradesh,26.1402711,82.2270885,89.16
196185,SGP FILLING STATION,KHARAK PUNIA,Haryana,29.3443,75.996857,88.14
196186,JIJAMATA PETROLEUM,"PUNE VILLAGE SARATI, TAL INDAPUR",Maharashtra,17.9548711,74.9910112,91.51
196187,KASHI FILLING STATION,KERAKAT,Uttar Pradesh,25.57452,83.08708,88.88
196206,TWINKLE FUEL CENTRE,THAKURGANJ,Bihar,26.3224422,87.9048235,93.21
196226,BISI FUELLING CENTRE,SAMBALPUR,Odisha,21.4910873,83.9341451,93.37
196227,KARUPPAIYA PILLAI PUMPS,SEEPALAKOTTAI,Tamil Nadu,9.8095636,77.3898602,93.78
196229,BHARAT PETROLIUM & FILLING STATION,MALDA,West Bengal,24.853106,88.139266,91.98
196231,JAIKISHOR FUEL CENTRE,BANMANKHI,Bihar,25.8872792,87.1946269,93.08
196237,NANAK FILLING CENTRE,VILLAGE TERA DAULATPUR,Uttar Pradesh,27.0590975,81.2516901,88.08
196238,CHANDRA DURGA FILLING POINT,SHIVPUR BUJURG,Uttar Pradesh,26.800719,83.983171,87.94
196242,SAI PETROLEUM,DAHOD,Gujarat,22.8379314,74.2531465,91.19
196244,D P FILLING STATION,KATRA TARAUNA,Uttar Pradesh,26.9881466,80.5959052,87.82
196245,SL ONE,PEDAPARUPUDI,Andhra Pradesh,16.4253377,80.9563936,97.66
196247,DHAN LAXMI PETROLEUM,DUNGARIA,Madhya Pradesh,22.04968873,79.29923969,93.41
196251,AAGMAN PETROLEUM,AMRELI,Gujarat,21.839163,71.319715,90.64
196258,ROHIT AUTOMOBILES,NAGAON,Maharashtra,20.981247,74.784603,90.72
196264,SRI SIVAGAMI FUEL STATION,KALAPET,Pondicherry,12.0620765,79.8240715,86.48
196265,ARJUN PETROLEUM,BATHALAPALLI,Andhra Pradesh,14.5156193,77.7666649,97.57
196267,ARFATH FILLING STATION,NANDIGAMA-KOTHUR,Telangana,17.101879,78.2817834,96.1
196268,GIRRAJ FUEL POINT,ALIGARH,Uttar Pradesh,27.8973944,78.0880129,87.76
196312,HEERA KHAN FILLING STATION,MEWAT,Haryana,28.0106916,77.0564464,88.07
196324,PRASANTHY FUELS,CHUNAKKARA,Kerala,9.2086287,76.6008334,95.44
196325,BALAJI PETROLEUM,KADAGTTUR,Tamil Nadu,12.2095204,78.0309542,93.66
196326,AAYUSH PETROLEUM,RAIPUR,Chhattisgarh,21.33169922,81.66588843,93.3
196327,SLVT FILLING STATION,PANDIRLAPALLI,Andhra Pradesh,14.5897783,78.6341996,96.74
196328,GANDHARIR BENI BHARAT PETROL PUMP,ALDIHI,West Bengal,23.7382446,86.8972854,92.3
196329,K.S.H. FUELS,MATHUR,Tamil Nadu,12.3812617,78.3949122,94.1
196337,SHREE AAIJIMA PETROLEUM,CHALALA,Gujarat,21.3885819,71.1830972,91.15
196338,VENKAT GOUD PETRO MART,HYDERABAD,Telangana,17.385044,78.486671,95.7
196339,ARIHANT FUELS,CHATRA,Jharkand,24.2065083,84.8724284,94.25
196348,SRIKAR PETROL PUMP,BIJAPUR,Karnataka,16.822718,75.758739,90.83
196355,SAHEED K D SERVICE STATION,EAST CHAMPARAN,Bihar,26.3828637,84.7628913,92.78
196360,SHREE HITECH FUELS,JHABRERA,Uttrakhand,29.8043422,77.7966975,87.49
196361,SAIBINAYAK FILLING STATION,UDALA,Odisha,21.6226447,86.6691402,92.82
196362,LAXMI FUEL,BARIPADA,Odisha,21.7994814,86.650005,93.02
196363,PRUTHVI PETROL STATION,CHELVAKUDUR,Telangana,18.7954244,79.0871005,96.41
196364,DHAAKSHAYINI FUELS,"METTUPALLY, WANPARTHY",Telangana,16.3570744,78.0423683,97.13
196365,VIBHANSHI PETROLEUM,SUNWANI,Madhya Pradesh,23.4091078,80.2321313,92.29
196366,OM FUEL CENTRE,MADHEPURA,Bihar,25.7268647,86.9777168,92.76
196368,R P GULMI PETROLEUM,HAVERI,Karnataka,14.6610266,75.4344727,91.37
196369,CHANDRAKALA REDDY FUEL STATION,MYSORE,Karnataka,12.36641,76.66213,90.57
196373,SHRI MAHALAXMI PETROLEUMS,HANCHINAL,Karnataka,16.15236,74.51803,91.16
196375,SAI SMRUTI FILLEX,ANANDPUR,Odisha,21.2998749,86.0718513,93.61
196404,CHAYGAON SERVICE STATION,CHAYGAON,Assam,25.9642174,91.3469247,89.83
196408,GURU AMARDAS JI AUTOMOBILES,TARN TARAN,Punjab,31.4616728,74.9267229,88.05
196410,SHRI SAI FUEL,BALAGHAT,Madhya Pradesh,22.0054674,80.0311364,93.53
196412,I G FUELS,MASMA,Gujarat,21.297289,72.763185,90.02
196424,AMRIT PETROLEUM,SAMASTIPUR,Bihar,25.9571925,85.7788294,91.77
196428,SHREE FUEL STATION,"LALGANJ, DIST- RAEBARELI",Uttar Pradesh,26.1698687,80.9539475,88.33
196429,SAINATH FILLING STATION,JAUNPUR,Uttar Pradesh,25.7275335,82.6807458,88.86
196430,RIDDHI SIDDHI PETROLEUM,PHUNSARA,Rajasthan,25.073231,76.441825,90.22
196431,SRI CHAMMUNDESHWARI SERVICE STATION,KURABARAKUNTE VILLAGE,Karnataka,13.2611932,77.7322539,90.83
196436,B.J. NAIK QUALITY FUELS,THYAMAGONDLU,Karnataka,13.253609,77.314351,91.36
196437,KINGMEI FILLING STATION,ELURU,Andhra Pradesh,16.70618,81.09268,97.69
196438,BVG FUELLING POINT,THYAMAGONDLU,Karnataka,13.2141893,77.2994144,91.24
196440,MAA BHADRAKALI FUELS,PITIZ,Jharkand,24.2800594,85.1271907,94.04
196441,OM SONI FILLING STATION,MAUDAHA,Uttar Pradesh,25.6659781,80.2321313,88.52
196442,AVINASH PETRO PRODUCTS,KOTA,Andhra Pradesh,14.0708122,80.109357,97.55
196445,ROHAN PETROLEUM,MUZAFFARPUR,Bihar,26.1208876,85.3647201,91.95
196447,KILARAM BROTHERS,DENDULUR MANDAL,Andhra Pradesh,16.792305,81.222976,97.45
196448,DANGI PETROLEUM,JEERAPUR,Madhya Pradesh,24.019616,76.3899,93.2
196449,SHAHEED DINDAYAL FUELS,REWARI,Haryana,28.2323,76.84039,87.69
196452,OM SAI RAM FILLING STATION,KOTHRI,Madhya Pradesh,23.065359224,76.811698439,91.92
196458,PSM AGENCIES,NAMAKKAL,Tamil Nadu,11.237653,78.173415,93.17
196460,ABIRAM AGENCIES,SHOOLAGIRI,Tamil Nadu,12.67127,78.01575,94.48
196461,SENGOTTAIYAN AGENCIES,KAMMALAPATTI,Tamil Nadu,11.5905194,78.2896122,93.38
196464,GREEN AUTO POINT,DIAMOND HARBOR,West Bengal,22.1987268,88.2022876,92.02
196468,YASHODA FILLING STATION,SATNA,Madhya Pradesh,24.285224,80.880319,93.4
196469,AMK PETROLEUM,SEONI,Madhya Pradesh,22.0868691,79.5434841,93.34
196472,RADHA MADHAV PETRO POINT,SANDA KHAS,Uttar Pradesh,28.14207,79.853646,87.91
